Census Tract FIPS code,County,Year,Inclusive Growth Score,RUCC_2023,Description,Shape,Is an Opportunity Zone,State.x,Growth,Inclusion,Place,Place Growth,Place Inclusion,Net Occupancy Score,"Net Occupancy Base, %","Net Occupancy Tract, %",Residential Real Estate Value Score,"Residential Real Estate Value Base, %","Residential Real Estate Value Tract, %",Acres of Park Land Score,"Acres of Park Land Base, %","Acres of Park Land Tract, %",Affordable Housing Score,"Affordable Housing Base, %","Affordable Housing Tract, %",Internet Access Score,"Internet Access Base, %","Internet Access Tract, %",Travel Time to Work Score,"Travel Time to Work Base, %","Travel Time to Work Tract, %",Economy,Economy Growth,Economy Inclusion,New Businesses Score,"New Businesses Base, %","New Businesses Tract, %",Spend Growth Score,"Spend Growth Base, %","Spend Growth Tract, %",Small Business Loans Score,"Small Business Loans Base, %","Small Business Loans Tract, %",Minority/Women Owned Businesses Score,"Minority/Women Owned Businesses Base, %","Minority/Women Owned Businesses Tract, %",Labor Market Engagement Index Score,Labor Market Engagement Index Base,Labor Market Engagement Index Tract,Commercial Diversity Score,"Commercial Diversity Base, %","Commercial Diversity Tract, %",Community,Community Growth,Community Inclusion,Persol Income Score,"Persol Income Base, %","Persol Income Tract, %",Spending per Capita Score,"Spending per Capita Base, %","Spending per Capita Tract, %",Female Above Poverty Score,"Female Above Poverty Base, %","Female Above Poverty Tract, %",Gini Coefficient Score,Gini Coefficient Base,Gini Coefficient Tract,Early Education Enrollment Score,"Early Education Enrollment Base, %","Early Education Enrollment Tract, %",Health Insurance Coverage Score,"Health Insurance Coverage Base, %","Health Insurance Coverage Tract, %",FIPS,State.y,Population_2020,FID,STATEFP,COUNTYFP,TRACTCE,ME.x,MELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,ME.y,variable.x,white_pop_estimate,white_pop_moe,ME.x.x,variable.y,bachelors_estimate,bachelors_moe,ME.y.y,variable.x.x,female_pop_estimate,female_pop_moe,ME.x.x.x,variable.y.y,employment_status_estimate,employment_status_moe,ME.y.y.y,variable.x.x.x,median_household_income_estimate,median_household_income_moe,ME.x.x.x.x,variable.y.y.y,vehicle_access_estimate,vehicle_access_moe,ME.y.y.y.y,variable.x.x.x.x,white_pov_estimate,white_pov_moe,ME,variable.y.y.y.y,hs_diploma_estimate,hs_diploma_moe
13215002902,Muscogee County,2022,37,2,"Metro - Counties in metro areas of 250,000 to 1 million population",1,Yes,Georgia,41,33,40,46,35,59,-5.2,6.7,34,12.4,9.3,26,2,0.6,12,78.2,67,21,86.7,74.7,81,59.5,76.6,32,28,36,46,-13.7,-11.9,21,,,17,28.6,8.1,87,4,8.1,4,45,4,16,23.5,15.1,38,48,29,6,15.8,-12.7,91,,,5,84.6,54.3,34,42.1,44.9,12,29.5,11.9,66,88.3,90.7,13215,GA,206922,2774,13,215,2902,29.02,Census Tract 29.02,G5020,S,3093014,0,32.4421487,-84.9362786,Census Tract 29.02; Muscogee County; Georgia,B02001_002,139,74,Census Tract 29.02; Muscogee County; Georgia,B15003_022,107,63,Census Tract 29.02; Muscogee County; Georgia,B01001_026,1583,388,Census Tract 29.02; Muscogee County; Georgia,B23025_005,150,121,Census Tract 29.02; Muscogee County; Georgia,B19019_001,30871,4740,Census Tract 29.02; Muscogee County; Georgia,B08201_002,243,110,Census Tract 29.02; Muscogee County; Georgia,B17001A_002,25,29,Census Tract 29.02; Muscogee County; Georgia,B15003_017,514,187
13089021204,DeKalb County,2022,46,1,Metro - Counties in metro areas of 1 million population or more,0,Yes,Georgia,48,44,36,38,33,38,-5.2,-13.9,,12.4,,54,2,2.3,0,78.2,44.8,0,86.7,17.3,79,59.5,75.4,69,69,69,95,-13.7,53.4,70,,,41,28.6,0.7,46,4,3.8,67,45,62,95,23.5,38.7,34,38,30,25,15.8,11.2,51,,,3,84.6,48.9,88,42.1,35.1,,29.5,,0,88.3,58.6,13089,GA,764382,,,,,,,,,,,,,Census Tract 212.04; DeKalb County; Georgia,B02001_002,443,264,Census Tract 212.04; DeKalb County; Georgia,B15003_022,40,44,Census Tract 212.04; DeKalb County; Georgia,B01001_026,1309,475,Census Tract 212.04; DeKalb County; Georgia,B23025_005,21,35,Census Tract 212.04; DeKalb County; Georgia,B19019_001,35268,9191,Census Tract 212.04; DeKalb County; Georgia,B08201_002,257,98,Census Tract 212.04; DeKalb County; Georgia,B17001A_002,88,85,Census Tract 212.04; DeKalb County; Georgia,B15003_017,235,111
13299950900,Ware County,2022,47,5,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,Yes,Georgia,48,46,54,44,64,59,-5.2,1.9,30,12.4,-14.5,99,2,51,87,78.2,86.3,6,86.7,62.9,65,59.5,67.2,50,65,34,77,-13.7,-3.9,75,,,42,28.6,25.5,15,4,1.8,14,45,14,73,23.5,28.5,38,36,39,12,15.8,-3.7,60,,,26,84.6,75,82,42.1,36.5,,29.5,,8,88.3,78.8,13299,GA,36251,,,,,,,,,,,,,Census Tract 9509; Ware County; Georgia,B02001_002,2788,473,Census Tract 9509; Ware County; Georgia,B15003_022,210,104,Census Tract 9509; Ware County; Georgia,B01001_026,1981,327,Census Tract 9509; Ware County; Georgia,B23025_005,65,69,Census Tract 9509; Ware County; Georgia,B19019_001,42944,3784,Census Tract 9509; Ware County; Georgia,B08201_002,109,86,Census Tract 9509; Ware County; Georgia,B17001A_002,388,275,Census Tract 9509; Ware County; Georgia,B15003_017,882,319
13051010101,Chatham County,2022,60,2,"Metro - Counties in metro areas of 250,000 to 1 million population",0,Yes,Georgia,66,54,72,66,78,66,-5.2,33.5,,12.4,,62,2,3.1,98,78.2,91.3,70,86.7,91.8,81,59.5,76.4,56,49,63,39,-13.7,-14.3,73,,,34,28.6,22.6,80,4,6.7,85,45,85,23,23.5,17.3,52,82,21,83,15.8,83.2,81,,,11,84.6,64.6,6,42.1,54.3,,29.5,,47,88.3,88,13051,GA,295291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13027960400,Brooks County,2022,42,3,"Metro - Counties in metro areas of fewer than 250,000 population",0,Yes,Georgia,53,31,48,59,38,62,-5.2,5.3,56,12.4,38.3,65,2,3.4,25,78.2,72.5,3,86.7,55.6,61,59.5,65.2,43,63,23,73,-13.7,35.1,52,,,65,28.6,68.8,7,4,1.3,30,45,28,33,23.5,19.9,35,37,33,15,15.8,1,59,,,13,84.6,66.3,14,42.1,50,84,29.5,51.1,20,88.3,83,13027,GA,16301,,,,,,,,,,,,,Census Tract 9604; Brooks County; Georgia,B02001_002,1934,437,Census Tract 9604; Brooks County; Georgia,B15003_022,122,68,Census Tract 9604; Brooks County; Georgia,B01001_026,2165,379,Census Tract 9604; Brooks County; Georgia,B23025_005,24,43,Census Tract 9604; Brooks County; Georgia,B19019_001,45000,13751,Census Tract 9604; Brooks County; Georgia,B08201_002,115,61,Census Tract 9604; Brooks County; Georgia,B17001A_002,497,319,Census Tract 9604; Brooks County; Georgia,B15003_017,841,200
13205090100,Mitchell County,2022,46,6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area",0,Yes,Georgia,59,34,53,64,42,64,-5.2,7.5,,12.4,,40,2,1.3,56,78.2,79.4,21,86.7,74.7,53,59.5,61.2,37,44,30,50,-13.7,-4,,,,37,28.6,27.6,,,,49,45,44,11,23.5,13.6,50,70,29,70,15.8,74.3,,,,36,84.6,79.8,42,42.1,43.3,21,29.5,16.8,17,88.3,82.2,13205,GA,21755,,,,,,,,,,,,,Census Tract 901; Mitchell County; Georgia,B02001_002,2259,402,Census Tract 901; Mitchell County; Georgia,B15003_022,234,105,Census Tract 901; Mitchell County; Georgia,B01001_026,1807,276,Census Tract 901; Mitchell County; Georgia,B23025_005,112,107,Census Tract 901; Mitchell County; Georgia,B19019_001,64413,9763,Census Tract 901; Mitchell County; Georgia,B08201_002,52,55,Census Tract 901; Mitchell County; Georgia,B17001A_002,345,203,Census Tract 901; Mitchell County; Georgia,B15003_017,502,142
13051000100,Chatham County,2022,54,2,"Metro - Counties in metro areas of 250,000 to 1 million population",0,Yes,Georgia,58,51,69,67,71,67,-5.2,81.9,,12.4,,38,2,1.2,67,78.2,81.6,82,86.7,94.7,97,59.5,89.2,57,53,61,32,-13.7,-23.3,87,,,39,28.6,30,94,4,10.9,60,45,55,30,23.5,19,38,55,20,67,15.8,119.4,43,,,0,84.6,26.9,2,42.1,58.9,33,29.5,22.1,47,88.3,88,13051,GA,295291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189950400,McDuffie County,2022,42,2,"Metro - Counties in metro areas of 250,000 to 1 million population",0,Yes,Georgia,33,50,34,33,35,33,-5.2,-30.1,,12.4,,18,2,0.4,76,78.2,83.3,18,86.7,73,29,59.5,50.2,46,35,56,57,-13.7,-13.1,29,,,20,28.6,-20,67,4,5.4,31,45,29,71,23.5,28.1,45,32,58,42,15.8,18.2,23,,,42,84.6,82.2,82,42.1,36.5,79,29.5,46.1,28,88.3,84.7,13189,GA,21632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13045910501,Carroll County,2022,44,1,Metro - Counties in metro areas of 1 million population or more,0,Yes,Georgia,40,49,48,38,58,39,-5.2,-30.9,38,12.4,-6.9,34,2,1,64,78.2,81.1,50,86.7,86.9,86,59.5,80.4,50,39,60,52,-13.7,-18.4,35,,,29,28.6,-2.9,48,4,3.9,49,45,44,83,23.5,31.5,35,42,28,20,15.8,7.4,65,,,1,84.6,39.2,36,42.1,44.6,,29.5,,46,88.3,87.8,13045,GA,119148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13261950600,Sumter County,2022,38,6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area",0,Yes,Georgia,39,36,42,36,48,43,-5.2,-1.9,29,12.4,-6.5,36,2,1.1,45,78.2,77.3,16,86.7,72.2,93,59.5,84.5,52,60,45,85,-13.7,20.5,58,,,38,28.6,14.9,29,4,2.8,42,45,37,64,23.5,26.6,19,22,16,17,15.8,-5.8,27,,,6,84.6,57.5,11,42.1,51.2,44,29.5,26.6,3,88.3,74.4,13261,GA,29616,,,,,,,,,,,,,Census Tract 9506; Sumter County; Georgia,B02001_002,1149,290,Census Tract 9506; Sumter County; Georgia,B15003_022,236,92,Census Tract 9506; Sumter County; Georgia,B01001_026,1160,325,Census Tract 9506; Sumter County; Georgia,B23025_005,131,94,Census Tract 9506; Sumter County; Georgia,B19019_001,37143,20862,Census Tract 9506; Sumter County; Georgia,B08201_002,69,50,Census Tract 9506; Sumter County; Georgia,B17001A_002,150,76,Census Tract 9506; Sumter County; Georgia,B15003_017,272,93
13067031001,Cobb County,2022,56,1,Metro - Counties in metro areas of 1 million population or more,0,Yes,Georgia,58,55,57,68,46,68,-5.2,2.5,69,12.4,204.3,69,2,4,29,78.2,73.4,39,86.7,83.2,49,59.5,59,62,48,76,65,-13.7,-11.3,49,,,31,28.6,-1.2,86,4,7.9,64,45,58,77,23.5,29.6,51,58,44,64,15.8,42,51,,,31,84.6,77.2,50,42.1,42.2,60,29.5,33.9,33,88.3,85.8,13067,GA,766149,,,,,,,,,,,,,Census Tract 310.01; Cobb County; Georgia,B02001_002,1735,609,Census Tract 310.01; Cobb County; Georgia,B15003_022,401,200,Census Tract 310.01; Cobb County; Georgia,B01001_026,2769,466,Census Tract 310.01; Cobb County; Georgia,B23025_005,119,80,Census Tract 310.01; Cobb County; Georgia,B19019_001,60172,9490,Census Tract 310.01; Cobb County; Georgia,B08201_002,149,96,Census Tract 310.01; Cobb County; Georgia,B17001A_002,450,409,Census Tract 310.01; Cobb County; Georgia,B15003_017,842,291
13123080300,Gilmer County,2022,54,6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area",0,Yes,Georgia,56,53,47,38,56,38,-5.2,-31.7,39,12.4,-13.4,77,2,5.6,44,78.2,77.1,24,86.7,76.4,78,59.5,74.7,72,75,69,85,-13.7,3.1,75,,,64,28.6,32.5,68,4,5.5,41,45,36,97,23.5,40.2,44,54,34,60,15.8,26.6,48,,,32,84.6,78.2,28,42.1,46,64,29.5,35.9,13,88.3,81,13123,GA,31353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13051000601,Chatham County,2022,40,2,"Metro - Counties in metro areas of 250,000 to 1 million population",1,Yes,Georgia,45,34,45,45,45,45,-5.2,-3.2,,12.4,,49,2,1.9,23,78.2,71.7,13,86.7,69.5,96,59.5,87.7,56,66,45,75,-13.7,18.2,81,,,42,28.6,28.3,79,4,6.6,3,45,3,54,23.5,24.4,18,24,12,8,15.8,-1.6,39,,,2,84.6,45.1,24,42.1,46.9,,29.5,,9,88.3,79,13051,GA,295291,1061,13,51,601,6.01,Census Tract 6.01,G5020,S,3555899,87,32.0796728,-81.1166491,Census Tract 6.01; Chatham County; Georgia,B02001_002,1226,386,Census Tract 6.01; Chatham County; Georgia,B15003_022,124,108,Census Tract 6.01; Chatham County; Georgia,B01001_026,2744,539,Census Tract 6.01; Chatham County; Georgia,B23025_005,334,184,Census Tract 6.01; Chatham County; Georgia,B19019_001,29193,7592,Census Tract 6.01; Chatham County; Georgia,B08201_002,305,119,Census Tract 6.01; Chatham County; Georgia,B17001A_002,396,308,Census Tract 6.01; Chatham County; Georgia,B15003_017,642,213
13033950200,Burke County,2022,41,2,"Metro - Counties in metro areas of 250,000 to 1 million population",0,Yes,Georgia,45,37,46,58,35,68,-5.2,14,48,12.4,27.7,20,2,0.5,97,78.2,90.4,22,86.7,75.5,1,59.5,27.8,36,32,41,52,-13.7,0,,,,13,28.6,0,94,4,10.5,23,45,22,6,23.5,11.2,40,46,34,46,15.8,18.6,,,,46,84.6,83.4,41,42.1,43.4,,29.5,,15,88.3,81.5,13033,GA,24596,,,,,,,,,,,,,Census Tract 9502; Burke County; Georgia,B02001_002,2538,616,Census Tract 9502; Burke County; Georgia,B15003_022,87,58,Census Tract 9502; Burke County; Georgia,B01001_026,1683,367,Census Tract 9502; Burke County; Georgia,B23025_005,57,61,Census Tract 9502; Burke County; Georgia,B19019_001,41538,21322,Census Tract 9502; Burke County; Georgia,B08201_002,68,79,Census Tract 9502; Burke County; Georgia,B17001A_002,291,154,Census Tract 9502; Burke County; Georgia,B15003_017,742,183
13273120300,Terrell County,2022,33,3,"Metro - Counties in metro areas of fewer than 250,000 population",0,Yes,Georgia,35,31,41,52,30,52,-5.2,0.8,,12.4,,20,2,0.5,56,78.2,79.4,8,86.7,64.5,37,59.5,54.1,35,35,35,53,-13.7,-4.2,40,,,12,28.6,0,89,4,8.7,2,45,2,13,23.5,14.3,23,18,28,6,15.8,-8.3,31,,,3,84.6,50.1,15,42.1,49.6,91,29.5,58.7,1,88.3,70.9,13273,GA,9185,,,,,,,,,,,,,Census Tract 1203; Terrell County; Georgia,B02001_002,474,132,Census Tract 1203; Terrell County; Georgia,B15003_022,80,59,Census Tract 1203; Terrell County; Georgia,B01001_026,1761,199,Census Tract 1203; Terrell County; Georgia,B23025_005,205,123,Census Tract 1203; Terrell County; Georgia,B19019_001,27577,9219,Census Tract 1203; Terrell County; Georgia,B08201_002,226,95,Census Tract 1203; Terrell County; Georgia,B17001A_002,42,49,Census Tract 1203; Terrell County; Georgia,B15003_017,645,174
13265010200,Taliaferro County,2022,42,8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area",1,Yes,Georgia,47,36,26,26,26,29,-5.2,-11.4,22,12.4,-19.9,28,2,0.7,57,78.2,79.6,2,86.7,53.4,17,59.5,44.4,48,58,39,62,-13.7,22.2,,,,54,28.6,54.5,90,4,9.1,16,45,16,11,23.5,13.4,50,56,43,56,15.8,26.6,,,,34,84.6,78.6,40,42.1,43.7,,29.5,,55,88.3,89.1,13265,GA,1559,2450,13,265,10200,102,Census Tract 102,G5020,S,504029143,1917633,33.559319,-82.8752721,Census Tract 102; Taliaferro County; Georgia,B02001_002,599,143,Census Tract 102; Taliaferro County; Georgia,B15003_022,86,32,Census Tract 102; Taliaferro County; Georgia,B01001_026,901,186,Census Tract 102; Taliaferro County; Georgia,B23025_005,28,24,Census Tract 102; Taliaferro County; Georgia,B19019_001,45881,5287,Census Tract 102; Taliaferro County; Georgia,B08201_002,55,25,Census Tract 102; Taliaferro County; Georgia,B17001A_002,53,26,Census Tract 102; Taliaferro County; Georgia,B15003_017,473,151
13095001000,Dougherty County,2022,38,3,"Metro - Counties in metro areas of fewer than 250,000 population",0,Yes,Georgia,40,36,52,59,44,60,-5.2,8.8,58,12.4,73.2,40,2,1.3,8,78.2,64.3,33,86.7,80.9,95,59.5,87.1,32,40,24,27,-13.7,-20.8,24,,,70,28.6,130.4,22,4,2.4,24,45,23,27,23.5,18.1,30,20,41,15,15.8,3.9,25,,,12,84.6,65.3,64,42.1,39.8,75,29.5,43,12,88.3,80.7,13095,GA,85790,,,,,,,,,,,,,Census Tract 10; Dougherty County; Georgia,B02001_002,474,200,Census Tract 10; Dougherty County; Georgia,B15003_022,188,101,Census Tract 10; Dougherty County; Georgia,B01001_026,1610,287,Census Tract 10; Dougherty County; Georgia,B23025_005,101,88,Census Tract 10; Dougherty County; Georgia,B19019_001,31389,11296,Census Tract 10; Dougherty County; Georgia,B08201_002,108,83,Census Tract 10; Dougherty County; Georgia,B17001A_002,140,80,Census Tract 10; Dougherty County; Georgia,B15003_017,206,72
13089020600,DeKalb County,2022,52,1,Metro - Counties in metro areas of 1 million population or more,0,Yes,Georgia,54,51,57,59,55,46,-5.2,-0.1,72,12.4,116.2,78,2,5.8,5,78.2,62.1,61,86.7,89.7,76,59.5,73.8,38,23,54,12,-13.7,-32.1,20,,,37,28.6,13.9,,,,90,45,90,18,23.5,16,62,80,44,85,15.8,37.7,76,,,21,84.6,72.4,34,42.1,44.9,60,29.5,34.1,61,88.3,90,13089,GA,764382,,,,,,,,,,,,,Census Tract 206; DeKalb County; Georgia,B02001_002,1189,284,Census Tract 206; DeKalb County; Georgia,B15003_022,458,117,Census Tract 206; DeKalb County; Georgia,B01001_026,1517,362,Census Tract 206; DeKalb County; Georgia,B23025_005,98,57,Census Tract 206; DeKalb County; Georgia,B19019_001,83205,14301,Census Tract 206; DeKalb County; Georgia,B08201_002,193,84,Census Tract 206; DeKalb County; Georgia,B17001A_002,47,36,Census Tract 206; DeKalb County; Georgia,B15003_017,265,90
13127000700,Glynn County,2022,45,3,"Metro - Counties in metro areas of fewer than 250,000 population",0,Yes,Georgia,46,44,32,26,37,34,-5.2,-38.8,18,12.4,-47.8,38,2,1.2,13,78.2,68.1,9,86.7,65.4,87,59.5,81.2,59,64,54,93,-13.7,23.1,63,,,35,28.6,-10.6,40,4,3.4,25,45,23,97,23.5,41,45,48,42,39,15.8,16.7,58,,,9,84.6,63,63,42.1,39.8,76,29.5,43.4,19,88.3,82.7,13127,GA,84499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13139000800,Hall County,2022,48,3,"Metro - Counties in metro areas of fewer than 250,000 population",1,Yes,Georgia,49,47,56,61,52,70,-5.2,14.9,52,12.4,41.7,40,2,1.3,77,78.2,83.6,2,86.7,51.5,90,59.5,82.8,52,39,64,34,-13.7,-31.3,60,,,23,28.6,-18.6,89,4,8.9,38,45,34,65,23.5,26.8,36,48,24,34,15.8,15.7,61,,,3,84.6,47.8,18,42.1,48.6,9,29.5,10.8,64,88.3,90.5,13139,GA,203136,2469,13,139,800,8,Census Tract 8,G5020,S,4770584,24872,34.2987837,-83.8079663,Census Tract 8; Hall County; Georgia,B02001_002,1404,532,Census Tract 8; Hall County; Georgia,B15003_022,95,66,Census Tract 8; Hall County; Georgia,B01001_026,2418,486,Census Tract 8; Hall County; Georgia,B23025_005,13,19,Census Tract 8; Hall County; Georgia,B19019_001,36918,10041,Census Tract 8; Hall County; Georgia,B08201_002,381,164,Census Tract 8; Hall County; Georgia,B17001A_002,409,318,Census Tract 8; Hall County; Georgia,B15003_017,1066,258
13045910502,Carroll County,2022,36,1,Metro - Counties in metro areas of 1 million population or more,0,Yes,Georgia,37,35,41,39,43,39,-5.2,-6.7,,12.4,,41,2,1.4,13,78.2,67.6,23,86.7,76,95,59.5,87.5,32,33,32,43,-13.7,-16.8,19,,,37,28.6,27.8,56,4,4.5,12,45,12,27,23.5,18.1,34,38,30,12,15.8,3.6,64,,,1,84.6,30.6,56,42.1,41.2,18,29.5,15.5,46,88.3,87.8,13045,GA,119148,,,,,,,,,,,,,Census Tract 9105.02; Carroll County; Georgia,B02001_002,1387,472,Census Tract 9105.02; Carroll County; Georgia,B15003_022,145,113,Census Tract 9105.02; Carroll County; Georgia,B01001_026,2133,594,Census Tract 9105.02; Carroll County; Georgia,B23025_005,183,136,Census Tract 9105.02; Carroll County; Georgia,B19019_001,28064,3544,Census Tract 9105.02; Carroll County; Georgia,B08201_002,153,72,Census Tract 9105.02; Carroll County; Georgia,B17001A_002,802,387,Census Tract 9105.02; Carroll County; Georgia,B15003_017,338,109
13069010802,Coffee County,2022,52,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0,Yes,Georgia,56,47,56,50,62,54,-5.2,-2.8,46,12.4,9,32,2,1,91,78.2,87.4,49,86.7,86.5,78,59.5,75,62,69,54,85,-13.7,36.6,58,,,63,28.6,44.2,66,4,5.2,28,45,26,68,23.5,27.4,36,48,24,17,15.8,1.7,80,,,17,84.6,69.5,15,42.1,49.6,47,29.5,28.1,19,88.3,82.6,13069,GA,43092,,,,,,,,,,,,,Census Tract 108.02; Coffee County; Georgia,B02001_002,2402,542,Census Tract 108.02; Coffee County; Georgia,B15003_022,215,121,Census Tract 108.02; Coffee County; Georgia,B01001_026,2917,508,Census Tract 108.02; Coffee County; Georgia,B23025_005,119,89,Census Tract 108.02; Coffee County; Georgia,B19019_001,33589,9513,Census Tract 108.02; Coffee County; Georgia,B08201_002,161,137,Census Tract 108.02; Coffee County; Georgia,B17001A_002,453,288,Census Tract 108.02; Coffee County; Georgia,B15003_017,744,212
13021012800,Bibb County,2022,30,3,"Metro - Counties in metro areas of fewer than 250,000 population",1,Yes,Georgia,31,30,52,40,65,40,-5.2,-8.6,40,12.4,25.5,53,2,2.3,91,78.2,87.5,20,86.7,73.8,95,59.5,87.4,12,21,2,5,-13.7,-42.3,5,,,53,28.6,58.3,,,,0,45,0,3,23.5,9.7,28,32,24,5,15.8,-2.7,60,,,3,84.6,48.2,11,42.1,51.2,77,29.5,44.9,4,88.3,75.2,13021,GA,157346,2691,13,21,12800,128,Census Tract 128,G5020,S,2069062,0,32.7977216,-83.6533026,Census Tract 128; Bibb County; Georgia,B02001_002,277,197,Census Tract 128; Bibb County; Georgia,B15003_022,0,14,Census Tract 128; Bibb County; Georgia,B01001_026,1570,504,Census Tract 128; Bibb County; Georgia,B23025_005,229,138,Census Tract 128; Bibb County; Georgia,B19019_001,21250,7544,Census Tract 128; Bibb County; Georgia,B08201_002,324,153,Census Tract 128; Bibb County; Georgia,B17001A_002,43,55,Census Tract 128; Bibb County; Georgia,B15003_017,531,319
13021010400,Bibb County,2022,39,3,"Metro - Counties in metro areas of fewer than 250,000 population",1,Yes,Georgia,46,32,52,44,60,33,-5.2,-9.1,55,12.4,61.7,39,2,1.3,86,78.2,86,26,86.7,77.5,88,59.5,81.7,28,22,34,9,-13.7,-33.3,25,,,31,28.6,25,98,4,16.7,1,45,1,3,23.5,9.9,38,72,3,64,15.8,43.5,79,,,2,84.6,45.2,5,42.1,55.6,,29.5,,2,88.3,73.3,13021,GA,157346,2713,13,21,10400,104,Census Tract 104,G5020,S,2178051,0,32.8260135,-83.6645028,Census Tract 104; Bibb County; Georgia,B02001_002,99,105,Census Tract 104; Bibb County; Georgia,B15003_022,127,74,Census Tract 104; Bibb County; Georgia,B01001_026,971,202,Census Tract 104; Bibb County; Georgia,B23025_005,171,104,Census Tract 104; Bibb County; Georgia,B19019_001,30852,14710,Census Tract 104; Bibb County; Georgia,B08201_002,147,73,Census Tract 104; Bibb County; Georgia,B17001A_002,10,6,Census Tract 104; Bibb County; Georgia,B15003_017,368,113
13095000800,Dougherty County,2022,30,3,"Metro - Counties in metro areas of fewer than 250,000 population",0,Yes,Georgia,24,36,42,24,61,24,-5.2,-21.5,,12.4,,92,2,15.4,93,78.2,88.1,6,86.7,63.1,53,59.5,61.1,24,11,36,10,-13.7,-35.3,7,,,15,28.6,0,97,4,13.6,3,45,4,9,23.5,12.5,23,36,10,44,15.8,21.4,28,,,,84.6,,19,42.1,48.3,,29.5,,1,88.3,69.2,13095,GA,85790,,,,,,,,,,,,,Census Tract 8; Dougherty County; Georgia,B02001_002,199,113,Census Tract 8; Dougherty County; Georgia,B15003_022,39,29,Census Tract 8; Dougherty County; Georgia,B01001_026,407,91,Census Tract 8; Dougherty County; Georgia,B23025_005,57,43,Census Tract 8; Dougherty County; Georgia,B19019_001,22500,12651,Census Tract 8; Dougherty County; Georgia,B08201_002,104,48,Census Tract 8; Dougherty County; Georgia,B17001A_002,36,29,Census Tract 8; Dougherty County; Georgia,B15003_017,178,106
13089022010,DeKalb County,2022,48,1,Metro - Counties in metro areas of 1 million population or more,0,Yes,Georgia,49,48,43,44,42,44,-5.2,-2.4,,12.4,,63,2,3.2,28,78.2,73.3,67,86.7,91.1,11,59.5,40.8,43,55,31,67,-13.7,93.1,31,,,67,28.6,108.7,14,4,1.8,72,45,68,8,23.5,11.9,59,48,70,31,15.8,9,66,,,61,84.6,87.9,89,42.1,34.8,,29.5,,60,88.3,89.9,13089,GA,764382,,,,,,,,,,,,,Census Tract 220.10; DeKalb County; Georgia,B02001_002,502,98,Census Tract 220.10; DeKalb County; Georgia,B15003_022,300,66,Census Tract 220.10; DeKalb County; Georgia,B01001_026,1038,175,Census Tract 220.10; DeKalb County; Georgia,B23025_005,49,45,Census Tract 220.10; DeKalb County; Georgia,B19019_001,84583,19338,Census Tract 220.10; DeKalb County; Georgia,B08201_002,63,36,Census Tract 220.10; DeKalb County; Georgia,B17001A_002,25,25,Census Tract 220.10; DeKalb County; Georgia,B15003_017,170,75
13071970800,Colquitt County,2022,46,6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area",0,Yes,Georgia,45,48,46,56,35,50,-5.2,-1,61,12.4,60.7,33,2,1,37,78.2,75.5,17,86.7,72.4,54,59.5,61.7,40,32,47,38,-13.7,-16.3,31,,,28,28.6,14.5,88,4,8.3,23,45,22,29,23.5,18.8,56,48,63,33,15.8,12.5,62,,,86,84.6,94.5,71,42.1,38.5,,29.5,,31,88.3,85.5,13071,GA,45898,,,,,,,,,,,,,Census Tract 9708; Colquitt County; Georgia,B02001_002,1735,410,Census Tract 9708; Colquitt County; Georgia,B15003_022,254,140,Census Tract 9708; Colquitt County; Georgia,B01001_026,1567,347,Census Tract 9708; Colquitt County; Georgia,B23025_005,136,109,Census Tract 9708; Colquitt County; Georgia,B19019_001,41520,7519,Census Tract 9708; Colquitt County; Georgia,B08201_002,168,104,Census Tract 9708; Colquitt County; Georgia,B17001A_002,99,63,Census Tract 9708; Colquitt County; Georgia,B15003_017,637,240
13017960500,Ben Hill County,2022,42,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0,Yes,Georgia,46,37,21,22,20,24,-5.2,-46.3,20,12.4,-54.9,22,2,0.5,38,78.2,75.7,1,86.7,44.8,,59.5,,69,83,55,82,-13.7,4,78,,,90,28.6,123.7,53,4,4.3,19,45,18,93,23.5,36.5,34,34,35,20,15.8,4.7,48,,,35,84.6,79.2,51,42.1,42,,29.5,,19,88.3,82.8,13017,GA,17194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
